Hivep3	Hivep3
Txndc11	Txndc11
Cd68	Cd68
Lpcat2	Lpcat2
Gabrb3	Gabrb3
Lhfpl2	Lhfpl2
Stat4	Stat4
Sptan1	Sptan1
Klrb1b	Klrb1b
Dlx1	Dlx1
Apba1	Apba1
Net1	Net1
Fam49b	Fam49b
Slco2b1	Slco2b1
Gm4258	Gm4258
Slc24a3	Slc24a3
Grin3a	Grin3a
Acvrl1	Acvrl1
Cstb	Cstb
Gimap3	Gimap3
Rims2	Rims2
Ncald	Ncald
Magi1	Magi1
Prf1	Prf1
Blnk	Blnk
P4ha1	P4ha1
Grasp	Grasp
Litaf	Litaf
Dmac2l	Dmac2l
Mndal	Mndal
Ppp1r14b	Ppp1r14b
Stap1	Stap1
Tbc1d5	Tbc1d5
Phlpp1	Phlpp1
Nr4a3	Nr4a3
Mylip	Mylip
Fmo2	Fmo2
Smad7	Smad7
Ano4	Ano4
Bmx	Bmx
Specc1	Specc1
Ulk2	Ulk2
Prg4	Prg4
Spag16	Spag16
S100a1	S100a1
Ppp1r9a	Ppp1r9a
Afdn	Afdn
Ifih1	Ifih1
Col13a1	Col13a1
Map3k5	Map3k5
Stmn3	Stmn3
Frmd5	Frmd5
Psd3	Psd3
Itgb1	Itgb1
Ddit4l	Ddit4l
Galnt13	Galnt13
Gm13710	Gm13710
Lrrtm3	Lrrtm3
Hmgn2	Hmgn2
Steap4	Steap4
Insr	Insr
Susd6	Susd6
Lonrf3	Lonrf3
Btbd17	Btbd17
Chrm3	Chrm3
Cotl1	Cotl1
Foxd1	Foxd1
Slc38a5	Slc38a5
Atox1	Atox1
Prdx1	Prdx1
Gm10714	Gm10714
Arl4c	Arl4c
Gm20713	Gm20713
Rab31	Rab31
S100a16	S100a16
Rnf180	Rnf180
Large1	Large1
Ankrd44	Ankrd44
Cthrc1	Cthrc1
Phlda1	Phlda1
Gpr158	Gpr158
Tcim	Tcim
Bin1	Bin1
Pcmtd1	Pcmtd1
Ryr2	Ryr2
Arhgap25	Arhgap25
Stk39	Stk39
Itgam	Itgam
Sox9	Sox9
Cpeb2	Cpeb2
Gja4	Gja4
Ms4a4a	Ms4a4a
Matn4	Matn4
Ednrb	Ednrb
Hspa1a	Hspa1a
Kcnq1ot1	Kcnq1ot1
Cdh12	Cdh12
Igfbp5	Igfbp5
Hepacam	Hepacam
Cacna1d	Cacna1d
Prdx2	Prdx2
Hmgcs2	Hmgcs2
Zfp710	Zfp710
Stat3	Stat3
Slc1a1	Slc1a1
Mmp9	Mmp9
Sdc2	Sdc2
Tmem108	Tmem108
Acsl6	Acsl6
Ext1	Ext1
Cd36	Cd36
Cd84	Cd84
Lpin2	Lpin2
Cspg4	Cspg4
Airn	Airn
Pak3	Pak3
Abca9	Abca9
Gm10634	Gm10634
Slc6a12	Slc6a12
S100a11	S100a11
Camk2b	Camk2b
Cd34	Cd34
Ltc4s	Ltc4s
Aox3	Aox3
Gpc3	Gpc3
Dynlrb2	Dynlrb2
Otulinl	Otulinl
Naaladl2	Naaladl2
Tgfb1	Tgfb1
Ntrk3	Ntrk3
Ppp3ca	Ppp3ca
Pcsk1n	Pcsk1n
Atp5b	Atp5b
Eif1	Eif1
Gm32352	Gm32352
Tlr2	Tlr2
Foxn3	Foxn3
Mtus1	Mtus1
Ints6l	Ints6l
S100b	S100b
Pnpla7	Pnpla7
8030442B05Rik	8030442B05Rik
Rap1gds1	Rap1gds1
Crybb1	Crybb1
Fnip2	Fnip2
Gm4876	Gm4876
Calm2	Calm2
Prdx5	Prdx5
Agpat5	Agpat5
Thsd7a	Thsd7a
Gjc3	Gjc3
Syt11	Syt11
Pebp1	Pebp1
Igfbp6	Igfbp6
Fkbp5	Fkbp5
Mgat4a	Mgat4a
Slc17a7	Slc17a7
Hist1h3c	Hist1h3c
Gm30624	Gm30624
Serpine2	Serpine2
Nrp1	Nrp1
Tmem176b	Tmem176b
Gm15261	Gm15261
Irak2	Irak2
Mapk10	Mapk10
Serinc3	Serinc3
Shisa6	Shisa6
Ocln	Ocln
Skil	Skil
Asb4	Asb4
Tsc22d2	Tsc22d2
Myl12b	Myl12b
Itgax	Itgax
Jmjd1c	Jmjd1c
Ddx3x	Ddx3x
P2rx7	P2rx7
Cd2ap	Cd2ap
Sod3	Sod3
Tenm1	Tenm1
Igf1	Igf1
Prkcb	Prkcb
Gm14636	Gm14636
Dusp16	Dusp16
Cd69	Cd69
Id4	Id4
H2afv	H2afv
Ndrg2	Ndrg2
Hs3st5	Hs3st5
Ptpro	Ptpro
Gtdc1	Gtdc1
Ackr3	Ackr3
Itpr1	Itpr1
Ddit4	Ddit4
Wtip	Wtip
Lims1	Lims1
Cdk6	Cdk6
Cdr1os	Cdr1os
Khdrbs2	Khdrbs2
Bmpr1b	Bmpr1b
Lcp1	Lcp1
Pclaf	Pclaf
Map1lc3a	Map1lc3a
Pantr1	Pantr1
Calb1	Calb1
Cltc	Cltc
Adk	Adk
Cdh2	Cdh2
Scg2	Scg2
Csgalnact1	Csgalnact1
Ryr3	Ryr3
Chd9	Chd9
Itga6	Itga6
Pam	Pam
Ppfibp1	Ppfibp1
Ccdc88a	Ccdc88a
Gm32509	Gm32509
Mpzl1	Mpzl1
F5	F5
Mns1	Mns1
Slc12a6	Slc12a6
Arhgap22	Arhgap22
Wwtr1	Wwtr1
Asph	Asph
Il1r2	Il1r2
Pten	Pten
Serpina1b	Serpina1b
Ccnl1	Ccnl1
Mfsd2a	Mfsd2a
Ddc	Ddc
Acer3	Acer3
Fcna	Fcna
Pld1	Pld1
Ifi203	Ifi203
C1qtnf7	C1qtnf7
Fam102b	Fam102b
Uqcrb	Uqcrb
Ralgapa1	Ralgapa1
Tmem132d	Tmem132d
Sulf1	Sulf1
Scrg1	Scrg1
Nr4a2	Nr4a2
Uqcrq	Uqcrq
C130073E24Rik	C130073E24Rik
Etv6	Etv6
Rabgap1l	Rabgap1l
Samsn1	Samsn1
Cxcr6	Cxcr6
AU021092	AU021092
Rabac1	Rabac1
Adamts20	Adamts20
Csf3r	Csf3r
Hdac8	Hdac8
Skap2	Skap2
Col12a1	Col12a1
Ndst3	Ndst3
Mdh1	Mdh1
Zfp385b	Zfp385b
Hint1	Hint1
Srarp	Srarp
Ctdspl	Ctdspl
Wdr49	Wdr49
Pls3	Pls3
Anxa3	Anxa3
Gm6145	Gm6145
Ecm2	Ecm2
Snca	Snca
Gm17750	Gm17750
Il23a	Il23a
Tmem178b	Tmem178b
Psap	Psap
Dst	Dst
Gm26542	Gm26542
Rad51b	Rad51b
Gstm5	Gstm5
Camk2d	Camk2d
Cntnap5b	Cntnap5b
S100a13	S100a13
Dnah6	Dnah6
Rere	Rere
Cdk14	Cdk14
Zfp36l2	Zfp36l2
Myo1f	Myo1f
Ncoa1	Ncoa1
Ube2h	Ube2h
Fcgr1	Fcgr1
Sncb	Sncb
Serpina3g	Serpina3g
Cdk19	Cdk19
Plaur	Plaur
Fam172a	Fam172a
Sh3bgrl	Sh3bgrl
Slc16a2	Slc16a2
Trf	Trf
Gclc	Gclc
Il2ra	Il2ra
Plk2	Plk2
Pde2a	Pde2a
Nid1	Nid1
Tgfb2	Tgfb2
Chl1	Chl1
Mir155hg	Mir155hg
Stard13	Stard13
Laptm4a	Laptm4a
Slc39a12	Slc39a12
Tmem200b	Tmem200b
Fzd6	Fzd6
S100a4	S100a4
Snrk	Snrk
Grid1	Grid1
Bcas3	Bcas3
Mapre2	Mapre2
Herpud1	Herpud1
Prickle1	Prickle1
Olfml3	Olfml3
Msn	Msn
Usp53	Usp53
Bach1	Bach1
Nell2	Nell2
Clmp	Clmp
Pcsk2	Pcsk2
Cnot6l	Cnot6l
Ptgs1	Ptgs1
Cask	Cask
Atp5j2	Atp5j2
Nos1ap	Nos1ap
Dok6	Dok6
Tcf12	Tcf12
5730522E02Rik	5730522E02Rik
A830008E24Rik	A830008E24Rik
Rgs7bp	Rgs7bp
Ano3	Ano3
Farp1	Farp1
Exoc3l2	Exoc3l2
Grm8	Grm8
Cd44	Cd44
Lrch1	Lrch1
Pvt1	Pvt1
Trim9	Trim9
Txnrd1	Txnrd1
Cpd	Cpd
Gm20186	Gm20186
0610040J01Rik	0610040J01Rik
Myo5a	Myo5a
Adcy2	Adcy2
Klf7	Klf7
Macf1	Macf1
Epha3	Epha3
Ptpra	Ptpra
C3ar1	C3ar1
Cplx2	Cplx2
2210408I21Rik	2210408I21Rik
Rmst	Rmst
Hpca	Hpca
Ifi27	Ifi27
Gmds	Gmds
Gap43	Gap43
Sec62	Sec62
3300002A11Rik	3300002A11Rik
Gm15155	Gm15155
Lamc1	Lamc1
Dab2ip	Dab2ip
Lncpint	Lncpint
Fmn2	Fmn2
Ctsa	Ctsa
Tspo	Tspo
Map3k7cl	Map3k7cl
Bub1b	Bub1b
Tbx2	Tbx2
Ccny	Ccny
Rev3l	Rev3l
A230057D06Rik	A230057D06Rik
Actn2	Actn2
Chn1	Chn1
Slco3a1	Slco3a1
Efna5	Efna5
Slc7a8	Slc7a8
Kcne2	Kcne2
Art3	Art3
Strn3	Strn3
Sox10	Sox10
Exoc6b	Exoc6b
Lag3	Lag3
Jam2	Jam2
Nfat5	Nfat5
Gabra2	Gabra2
Slc7a10	Slc7a10
Zbtb16	Zbtb16
Cacnb4	Cacnb4
Pou2f2	Pou2f2
Spag9	Spag9
Sema7a	Sema7a
Ly6h	Ly6h
Lmod1	Lmod1
Slc6a1	Slc6a1
S1pr3	S1pr3
Fgfr3	Fgfr3
Emp1	Emp1
Spon1	Spon1
St8sia6	St8sia6
Fcgrt	Fcgrt
Ptk2	Ptk2
Cdc42bpa	Cdc42bpa
Pik3r5	Pik3r5
Nusap1	Nusap1
Csmd2	Csmd2
Ror1	Ror1
Zmat4	Zmat4
Pan3	Pan3
Fam13c	Fam13c
Tgfbr2	Tgfbr2
Dip2b	Dip2b
Gng5	Gng5
Adgrl2	Adgrl2
Adgrg6	Adgrg6
Ssbp2	Ssbp2
Ifit1	Ifit1
Mthfsl	Mthfsl
Itpkc	Itpkc
Tns1	Tns1
Ctnnb1	Ctnnb1
Gper1	Gper1
Sh3kbp1	Sh3kbp1
Mgl2	Mgl2
Zcchc7	Zcchc7
Enah	Enah
Rcan2	Rcan2
Arap2	Arap2
Plin2	Plin2
Dgkd	Dgkd
Ttc28	Ttc28
Nrxn2	Nrxn2
Dmxl1	Dmxl1
Nhsl1	Nhsl1
Nell1	Nell1
Dgkg	Dgkg
Thra	Thra
Cacna1e	Cacna1e
Adap2os	Adap2os
Rnf213	Rnf213
Clec4n	Clec4n
Pllp	Pllp
Ptprr	Ptprr
Filip1	Filip1
Creg1	Creg1
Ccdc85b	Ccdc85b
Pdzrn3	Pdzrn3
Olfr111	Olfr111
Pik3ap1	Pik3ap1
Ppm1l	Ppm1l
Cdh8	Cdh8
Slc43a2	Slc43a2
Cttnbp2nl	Cttnbp2nl
Sphkap	Sphkap
Aoah	Aoah
Gm28523	Gm28523
Atp8a1	Atp8a1
Phf21a	Phf21a
Rassf3	Rassf3
Smap2	Smap2
Eogt	Eogt
Dipk2b	Dipk2b
Kansl1	Kansl1
Syn2	Syn2
Sp100	Sp100
Ttll7	Ttll7
Galnt7	Galnt7
Scg5	Scg5
Asap1	Asap1
Mat2a	Mat2a
Stk17b	Stk17b
Pkp4	Pkp4
Lair1	Lair1
Dnaja1	Dnaja1
Rdx	Rdx
Synm	Synm
Slc16a6	Slc16a6
Tmem176a	Tmem176a
Gm17473	Gm17473
Sowahc	Sowahc
Epha5	Epha5
Man2b1	Man2b1
Tmcc1	Tmcc1
Gpr17	Gpr17
Nr6a1os	Nr6a1os
Rgs20	Rgs20
Gm26532	Gm26532
Gata3	Gata3
Pclo	Pclo
Cd3d	Cd3d
Calr	Calr
Tns3	Tns3
Rhoj	Rhoj
Cd300c2	Cd300c2
Cnr1	Cnr1
Elovl7	Elovl7
Enpep	Enpep
Cav1	Cav1
Lima1	Lima1
Kctd8	Kctd8
Mdk	Mdk
Fcgr3	Fcgr3
Atp5mpl	Atp5mpl
Gtf2ird2	Gtf2ird2
Gm47283	Gm47283
Hexa	Hexa
Eml4	Eml4
Strbp	Strbp
Psip1	Psip1
Sp9	Sp9
Pdzrn4	Pdzrn4
Ptprn2	Ptprn2
Ifi202b	Ifi202b
Tppp3	Tppp3
Efhd2	Efhd2
Dync1i1	Dync1i1
Mgat5	Mgat5
AU020206	AU020206
Rack1	Rack1
Nme2	Nme2
Selenom	Selenom
Plekho2	Plekho2
Actn4	Actn4
Rtl4	Rtl4
Nr6a1	Nr6a1
Uchl1	Uchl1
Arhgap26	Arhgap26
Gm29683	Gm29683
Osm	Osm
Col1a1	Col1a1
Ramp1	Ramp1
Neto1	Neto1
Ybx1	Ybx1
Hspa8	Hspa8
Bcl6	Bcl6
Srgap1	Srgap1
Atp5d	Atp5d
Sox1ot	Sox1ot
Rgs22	Rgs22
Ism1	Ism1
Glrp1	Glrp1
Atp6v0c	Atp6v0c
Ndrg4	Ndrg4
Vti1a	Vti1a
Ankrd12	Ankrd12
Slc40a1	Slc40a1
Kcnj3	Kcnj3
Asrgl1	Asrgl1
Prkce	Prkce
Tinagl1	Tinagl1
Lyst	Lyst
Lockd	Lockd
Col4a2	Col4a2
Nbl1	Nbl1
Gch1	Gch1
Rock1	Rock1
Hist1h4d	Hist1h4d
Dpysl3	Dpysl3
Cryab	Cryab
Psma7	Psma7
Nckap1	Nckap1
Osbpl9	Osbpl9
Morrbid	Morrbid
Nf1	Nf1
Arhgef3	Arhgef3
Myh9	Myh9
Cpne4	Cpne4
Vsir	Vsir
B4galt1	B4galt1
A230006K03Rik	A230006K03Rik
Nav1	Nav1
Kcnn2	Kcnn2
Kcnk13	Kcnk13
Cd200	Cd200
Smdt1	Smdt1
Uqcrh	Uqcrh
Sem1	Sem1
Rab8b	Rab8b
Mylk4	Mylk4
Adgre1	Adgre1
Arl5b	Arl5b
Dip2c	Dip2c
Baz2b	Baz2b
Zfp804a	Zfp804a
9330175M20Rik	9330175M20Rik
Itpkb	Itpkb
Foxc1	Foxc1
Gm12865	Gm12865
Pde5a	Pde5a
Adgre5	Adgre5
Serf2	Serf2
Rrbp1	Rrbp1
Pdlim3	Pdlim3
H1fx	H1fx
Tbxa2r	Tbxa2r
Slc17a6	Slc17a6
Gm29585	Gm29585
Zfp462	Zfp462
Kif1b	Kif1b
Aff3	Aff3
Pip5k1b	Pip5k1b
Tomm7	Tomm7
Gm9946	Gm9946
Eps8	Eps8
9630028B13Rik	9630028B13Rik
Dennd1a	Dennd1a
Hist1h2be	Hist1h2be
Lrp1	Lrp1
Sesn1	Sesn1
Plppr1	Plppr1
Cd96	Cd96
Tmem163	Tmem163
Ch25h	Ch25h
Tnfrsf11a	Tnfrsf11a
Esrrg	Esrrg
Chd2	Chd2
Ski	Ski
Kcnip1	Kcnip1
Gm39027	Gm39027
Creb1	Creb1
Ggt1	Ggt1
Arf4	Arf4
Edn3	Edn3
Npm1	Npm1
Olfr558	Olfr558
Elmod1	Elmod1
Pcdh18	Pcdh18
Myl12a	Myl12a
Lbh	Lbh
Msr1	Msr1
Extl3	Extl3
Sumo2	Sumo2
Atpif1	Atpif1
Ubl3	Ubl3
Col4a6	Col4a6
Ifit3b	Ifit3b
Ghr	Ghr
Calcrl	Calcrl
Stat1	Stat1
P2ry10	P2ry10
Col8a1	Col8a1
Herc6	Herc6
Cebpa	Cebpa
1810037I17Rik	1810037I17Rik
Fut9	Fut9
Rbfox2	Rbfox2
Cdh4	Cdh4
Hmgb3	Hmgb3
H2-Q7	H2-Q7
Ppm1e	Ppm1e
Daglb	Daglb
Atp5k	Atp5k
Gm13861	Gm13861
Fam117b	Fam117b
Gbp4	Gbp4
Enpp1	Enpp1
Acaca	Acaca
BC028528	BC028528
Fmnl3	Fmnl3
Atp2b1	Atp2b1
St6gal1	St6gal1
Gbe1	Gbe1
Ddx5	Ddx5
Slc19a1	Slc19a1
Ppp1r1b	Ppp1r1b
Mxi1	Mxi1
Pde4dip	Pde4dip
Gm10076	Gm10076
Ece1	Ece1
Lgals3bp	Lgals3bp
Anxa2	Anxa2
Fgd5	Fgd5
Pkm	Pkm
Lmntd1	Lmntd1
Pacs1	Pacs1
Dusp6	Dusp6
Rock2	Rock2
Akap13	Akap13
Gjb6	Gjb6
Cyfip1	Cyfip1
Med12l	Med12l
Exoc4	Exoc4
Ahi1	Ahi1
Cmtm5	Cmtm5
Ptpn1	Ptpn1
Pcdh17	Pcdh17
Slit2	Slit2
Ldb2	Ldb2
Enox2	Enox2
Ccnd1	Ccnd1
Hnrnpa1	Hnrnpa1
Sox2	Sox2
Tiparp	Tiparp
Mbd5	Mbd5
Glud1	Glud1
Gm26740	Gm26740
Hspa1b	Hspa1b
Anxa5	Anxa5
5330438D12Rik	5330438D12Rik
Arih1	Arih1
Gns	Gns
Ltbp1	Ltbp1
Ogn	Ogn
Btbd9	Btbd9
Dlx2	Dlx2
Ubl5	Ubl5
Cers6	Cers6
Fam129a	Fam129a
Tspan3	Tspan3
Atp5o	Atp5o
Bmp6	Bmp6
Uba52	Uba52
Lrba	Lrba
Nr3c1	Nr3c1
Peli1	Peli1
Traf3	Traf3
Gnaq	Gnaq
Coq10b	Coq10b
Ctnna1	Ctnna1
Grrp1	Grrp1
Hsp90b1	Hsp90b1
Pmp22	Pmp22
Ccr6	Ccr6
Map3k20	Map3k20
Spag17	Spag17
Tmtc1	Tmtc1
Rftn1	Rftn1
Zdhhc14	Zdhhc14
Acsbg1	Acsbg1
Cntn6	Cntn6
Chd7	Chd7
Gab1	Gab1
Ntn4	Ntn4
Stag1	Stag1
Slc38a2	Slc38a2
Carmil1	Carmil1
B3gnt2	B3gnt2
Jpt1	Jpt1
Apobec1	Apobec1
Grm1	Grm1
Oaz1	Oaz1
Lst1	Lst1
Hmgn1	Hmgn1
Gas6	Gas6
Sik3	Sik3
Epc1	Epc1
Clip1	Clip1
Ipmk	Ipmk
Ppp1r2	Ppp1r2
Lsr	Lsr
Rbfox3	Rbfox3
Ivns1abp	Ivns1abp
Sik1	Sik1
Ctsh	Ctsh
Cyp7b1	Cyp7b1
Anapc15	Anapc15
Arhgef12	Arhgef12
Myo1d	Myo1d
Gm46367	Gm46367
Mgll	Mgll
Sdk2	Sdk2
Txn1	Txn1
Gnai2	Gnai2
Kcnk1	Kcnk1
Retreg1	Retreg1
Thbs1	Thbs1
Ptchd4	Ptchd4
Atp2b2	Atp2b2
Rasip1	Rasip1
Il6st	Il6st
Itpr2	Itpr2
Slc2a13	Slc2a13
Nudt4	Nudt4
Ptpn22	Ptpn22
Tpd52	Tpd52
Ssr4	Ssr4
Insyn2b	Insyn2b
Top1	Top1
Adcy8	Adcy8
Pir	Pir
Unc93b1	Unc93b1
Gm5086	Gm5086
Fas	Fas
Hmmr	Hmmr
Angpt1	Angpt1
Srsf7	Srsf7
Lamp1	Lamp1
Fbxo11	Fbxo11
Fryl	Fryl
Ms4a6c	Ms4a6c
Tmem135	Tmem135
Ltb	Ltb
Rptor	Rptor
Rhoh	Rhoh
Pfn1	Pfn1
Tuba1b	Tuba1b
Rassf9	Rassf9
Astn1	Astn1
Rhoa	Rhoa
Prr16	Prr16
Irf8	Irf8
Il7r	Il7r
Kcnh8	Kcnh8
Cfap54	Cfap54
Npnt	Npnt
Wnk1	Wnk1
Eda	Eda
Lpp	Lpp
Slfn2	Slfn2
Cgnl1	Cgnl1
Odc1	Odc1
Calm3	Calm3
Havcr2	Havcr2
Mcam	Mcam
Elavl2	Elavl2
Fcho2	Fcho2
Afap1l1	Afap1l1
Pim3	Pim3
Ankdd1b	Ankdd1b
Bcl11a	Bcl11a
Ktn1	Ktn1
Sall1	Sall1
Cntn3	Cntn3
Parp8	Parp8
Dock11	Dock11
Tbx3	Tbx3
Hspa12b	Hspa12b
Efr3b	Efr3b
G0s2	G0s2
Icam2	Icam2
Dennd5b	Dennd5b
AC149090.1	AC149090.1
Prss23	Prss23
Trim2	Trim2
Lacc1	Lacc1
Svil	Svil
N4bp1	N4bp1
Nrbf2	Nrbf2
Gm16064	Gm16064
Epsti1	Epsti1
Cxcl16	Cxcl16
Thsd4	Thsd4
Tnrc6c	Tnrc6c
Klf10	Klf10
Atp2a2	Atp2a2
Pros1	Pros1
Atrnl1	Atrnl1
Tnrc6b	Tnrc6b
Nbeal1	Nbeal1
Enkur	Enkur
Tox3	Tox3
Gramd3	Gramd3
Gpd2	Gpd2
Sall3	Sall3
Tanc1	Tanc1
Hnrnpa2b1	Hnrnpa2b1
Crispld1	Crispld1
Sncaip	Sncaip
Daam2	Daam2
Gbp7	Gbp7
Elk3	Elk3
Parp14	Parp14
Tpm4	Tpm4
Mir9-3hg	Mir9-3hg
4930523C07Rik	4930523C07Rik
Smg6	Smg6
F630028O10Rik	F630028O10Rik
Mycbp2	Mycbp2
Eif2s2	Eif2s2
Eef1b2	Eef1b2
Rhobtb1	Rhobtb1
Rbm47	Rbm47
Zic4	Zic4
Tagap	Tagap
Edem1	Edem1
Cnbp	Cnbp
Adcy1	Adcy1
Phactr2	Phactr2
Cenpe	Cenpe
Dgkh	Dgkh
S100a10	S100a10
Tmod3	Tmod3
Camk4	Camk4
Gpx1	Gpx1
Osbpl1a	Osbpl1a
Bcor	Bcor
Mmrn2	Mmrn2
Degs2	Degs2
Rfx3	Rfx3
Fnip1	Fnip1
Gas5	Gas5
Slc25a25	Slc25a25
Ywhaq	Ywhaq
Shisa9	Shisa9
Klf13	Klf13
Ncl	Ncl
Nrros	Nrros
Ldlrad3	Ldlrad3
Man1c1	Man1c1
Ifi30	Ifi30
Aig1	Aig1
Lcorl	Lcorl
Aftph	Aftph
Clic6	Clic6
C530008M17Rik	C530008M17Rik
Clasp2	Clasp2
Kif5b	Kif5b
Rffl	Rffl
Zfand3	Zfand3
Naca	Naca
Atrx	Atrx
Tnfrsf19	Tnfrsf19
Nxn	Nxn
Ncf2	Ncf2
Sbf2	Sbf2
Magi3	Magi3
Fgfr2	Fgfr2
Nuak1	Nuak1
Vsnl1	Vsnl1
Jdp2	Jdp2
Lrrfip1	Lrrfip1
Nucks1	Nucks1
Gsn	Gsn
Prkd1	Prkd1
Cfl1	Cfl1
Spred1	Spred1
Ifngr1	Ifngr1
Slc38a6	Slc38a6
Enc1	Enc1
Chst8	Chst8
Il10ra	Il10ra
Ppp1r12a	Ppp1r12a
Jak2	Jak2
Dock1	Dock1
Stxbp5l	Stxbp5l
Dnajc1	Dnajc1
Nlk	Nlk
Smarca2	Smarca2
Etfb	Etfb
Plcg2	Plcg2
Prxl2a	Prxl2a
Rcan1	Rcan1
Tecr	Tecr
Snx5	Snx5
Ptms	Ptms
Cdkal1	Cdkal1
Fyn	Fyn
Prickle2	Prickle2
Tle5	Tle5
Ywhah	Ywhah
Nes	Nes
Phip	Phip
Taf4b	Taf4b
Peak1	Peak1
Eif4a1	Eif4a1
Mfap4	Mfap4
Camkmt	Camkmt
Znrf2	Znrf2
Gata2	Gata2
Wwp1	Wwp1
Fam107a	Fam107a
Eva1b	Eva1b
6330403K07Rik	6330403K07Rik
Tmeff1	Tmeff1
Jarid2	Jarid2
Kcnmb2	Kcnmb2
Phf14	Phf14
Gsk3b	Gsk3b
Usp29	Usp29
Elavl3	Elavl3
Itga4	Itga4
Nsd1	Nsd1
Slc30a1	Slc30a1
Otud7a	Otud7a
Mrvi1	Mrvi1
Cpq	Cpq
Ucp2	Ucp2
Alpl	Alpl
Slc2a5	Slc2a5
Trim35	Trim35
Nek7	Nek7
Chsy3	Chsy3
Cd209d	Cd209d
Slc26a10	Slc26a10
Fnbp1	Fnbp1
Snrpg	Snrpg
Rbx1	Rbx1
Cradd	Cradd
Cbx3	Cbx3
Lims2	Lims2
Bbs9	Bbs9
Gli3	Gli3
Rapgef6	Rapgef6
Trpc4	Trpc4
Ahcyl2	Ahcyl2
Braf	Braf
Son	Son
Tpx2	Tpx2
4930402H24Rik	4930402H24Rik
Mbnl2	Mbnl2
Alas1	Alas1
Msra	Msra
Scaper	Scaper
Plscr4	Plscr4
Fam107b	Fam107b
Rasgrp2	Rasgrp2
Add3	Add3
Phactr3	Phactr3
Ubn2	Ubn2
Dnm1	Dnm1
Ndfip1	Ndfip1
Cd300a	Cd300a
Babam2	Babam2
Cd24a	Cd24a
Gm12002	Gm12002
Sipa1l2	Sipa1l2
Sema3g	Sema3g
Neu4	Neu4
Cd47	Cd47
Map4k4	Map4k4
Tex14	Tex14
Ehd4	Ehd4
Lypd1	Lypd1
Tmem204	Tmem204
Elp4	Elp4
Ywhab	Ywhab
Eml6	Eml6
AW554918	AW554918
4732471J01Rik	4732471J01Rik
Epha4	Epha4
Gabarapl2	Gabarapl2
Ushbp1	Ushbp1
Srsf3	Srsf3
Atp11c	Atp11c
Kmt2e	Kmt2e
Mcf2l	Mcf2l
March3	March3
Mtss2	Mtss2
Tceal9	Tceal9
Rap1b	Rap1b
Klhl29	Klhl29
Cux1	Cux1
Osbpl11	Osbpl11
Gng2	Gng2
Vegfc	Vegfc
Rtn4	Rtn4
Thbd	Thbd
Tbx15	Tbx15
Wasf2	Wasf2
Dpy19l4	Dpy19l4
Luc7l2	Luc7l2
Lilrb4a	Lilrb4a
Gna12	Gna12
Meig1	Meig1
Bcar3	Bcar3
Zfp608	Zfp608
Caln1	Caln1
Smim3	Smim3
Gls	Gls
Pomp	Pomp
Herc2	Herc2
Scn2a	Scn2a
Sh3bgrl3	Sh3bgrl3
Tacc1	Tacc1
Hemk1	Hemk1
Dock3	Dock3
Npy1r	Npy1r
Cass4	Cass4
Ifnar2	Ifnar2
Rasl12	Rasl12
Clta	Clta
Abi1	Abi1
Rhoc	Rhoc
Gm973	Gm973
Pdia6	Pdia6
Fkbp1a	Fkbp1a
Kmt2c	Kmt2c
Arih2	Arih2
Akap9	Akap9
Cfap44	Cfap44
Fgd2	Fgd2
Atp2c1	Atp2c1
Btbd7	Btbd7
Arid1b	Arid1b
Pfdn5	Pfdn5
Elmsan1	Elmsan1
Gm32036	Gm32036
Gabbr2	Gabbr2
Ncor1	Ncor1
Cd93	Cd93
Tgfbr3	Tgfbr3
A930007I19Rik	A930007I19Rik
Adam10	Adam10
Abr	Abr
Acap2	Acap2
Arhgap45	Arhgap45
1110017D15Rik	1110017D15Rik
Apc	Apc
Fbxo2	Fbxo2
Nedd4l	Nedd4l
Scmh1	Scmh1
Eya4	Eya4
Pycard	Pycard
Trhde	Trhde
Lrp8	Lrp8
Tec	Tec
Selenok	Selenok
Grcc10	Grcc10
Golm1	Golm1
Lcp2	Lcp2
Gtf2h2	Gtf2h2
Tead1	Tead1
Agap1	Agap1
Tubgcp5	Tubgcp5
Xrcc4	Xrcc4
Slc23a2	Slc23a2
Atg10	Atg10
Kif5c	Kif5c
Cab39l	Cab39l
Ptprcap	Ptprcap
2410006H16Rik	2410006H16Rik
Mthfs	Mthfs
Pabpc1	Pabpc1
Tubb2a	Tubb2a
Cyth4	Cyth4
Hck	Hck
Ogt	Ogt
Snrpn	Snrpn
Chmp2a	Chmp2a
Nap1l1	Nap1l1
Cap2	Cap2
Cpm	Cpm
Aopep	Aopep
Bex2	Bex2
Myo9a	Myo9a
Tnfaip8	Tnfaip8
Stambpl1	Stambpl1
Set	Set
Mlc1	Mlc1
Bnip3l	Bnip3l
Tax1bp1	Tax1bp1
Ptpn9	Ptpn9
Dapk1	Dapk1
Arhgap39	Arhgap39
Atp6v1f	Atp6v1f
Zc3h12b	Zc3h12b
Rai14	Rai14
Rian	Rian
Map1lc3b	Map1lc3b
St5	St5
Atp5a1	Atp5a1
Pcdh10	Pcdh10
Vav3	Vav3
Mier1	Mier1
Itsn1	Itsn1
Mmd2	Mmd2
Cyth3	Cyth3
Gm27008	Gm27008
Mapt	Mapt
Dgki	Dgki
